race_id,race_date,course,distance,surface,condition,horse_no,horse_name,age,sex,weight,weight_diff,jockey,trainer,odds_win,popularity,finish_pos,time_sec,prize
1594,2019-07-31,新潟,2100,ダート,良,11,馬1594_11,2,牝,478,-3,騎手12,調教師11,14.6,4,9,188.5,0
1594,2019-07-31,新潟,2100,ダート,良,12,馬1594_12,3,牡,483,-9,騎手05,調教師03,214.5,14,14,189.8,0
1594,2019-07-31,新潟,2100,ダート,良,13,馬1594_13,3,騸,503,3,騎手28,調教師02,118.6,11,11,189.0,0
1594,2019-07-31,新潟,2100,ダート,良,14,馬1594_14,2,牡,478,11,騎手09,調教師06,153.4,12,13,189.8,0
1595,2021-09-27,中京,1400,ダート,良,1,馬1595_01,2,牝,477,-2,騎手24,調教師08,11.5,3,3,144.6,750
1595,2021-09-27,中京,1400,ダート,良,2,馬1595_02,3,騸,511,-6,騎手25,調教師30,1.8,1,1,143.8,3000
1595,2021-09-27,中京,1400,ダート,良,3,馬1595_03,3,騸,453,7,騎手18,調教師37,75.4,7,7,146.0,0
1595,2021-09-27,中京,1400,ダート,良,4,馬1595_04,7,牡,443,1,騎手09,調教師44,695.8,8,8,146.4,0
1595,2021-09-27,中京,1400,ダート,良,5,馬1595_05,7,牡,456,4,騎手10,調教師12,42.6,6,6,145.5,0
1595,2021-09-27,中京,1400,ダート,良,6,馬1595_06,7,牡,482,0,騎手02,調教師18,2.2,2,2,144.0,1200
1595,2021-09-27,中京,1400,ダート,良,7,馬1595_07,2,牝,474,0,騎手28,調教師45,703.7,9,9,146.4,0
1595,2021-09-27,中京,1400,ダート,良,8,馬1595_08,6,牡,471,1,騎手06,調教師50,19.6,4,5,145.2,300
1595,2021-09-27,中京,1400,ダート,良,9,馬1595_09,4,牝,485,6,騎手12,調教師19,20.8,5,4,144.9,450
1596,2018-09-04,小倉,2500,芝,不良,1,馬1596_01,7,牡,535,0,騎手01,調教師15,6.8,2,2,210.4,1200
1596,2018-09-04,小倉,2500,芝,不良,2,馬1596_02,7,牡,514,-7,騎手23,調教師22,11.8,6,6,211.4,0
1596,2018-09-04,小倉,2500,芝,不良,3,馬1596_03,4,牡,513,0,騎手09,調教師03,172.2,10,9,212.6,0
1596,2018-09-04,小倉,2500,芝,不良,4,馬1596_04,7,騸,451,-5,騎手14,調教師21,9.8,5,5,211.0,300
1596,2018-09-04,小倉,2500,芝,不良,5,馬1596_05,5,牝,529,-2,騎手22,調教師06,43.9,9,11,213.1,0
1596,2018-09-04,小倉,2500,芝,不良,6,馬1596_06,4,牝,452,-15,騎手06,調教師31,1.9,1,3,210.7,750
1596,2018-09-04,小倉,2500,芝,不良,7,馬1596_07,2,牝,485,2,騎手10,調教師43,9.2,4,1,210.1,3000
1596,2018-09-04,小倉,2500,芝,不良,8,馬1596_08,2,牝,498,-1,騎手16,調教師09,221.2,11,10,212.8,0
1596,2018-09-04,小倉,2500,芝,不良,9,馬1596_09,7,牡,476,0,騎手12,調教師39,16.0,7,7,212.2,0
1596,2018-09-04,小倉,2500,芝,不良,10,馬1596_10,3,牡,438,-6,騎手08,調教師45,7.4,3,4,211.0,450
1596,2018-09-04,小倉,2500,芝,不良,11,馬1596_11,6,牝,451,0,騎手07,調教師29,26.1,8,8,212.2,0
1597,2018-10-28,中京,2400,ダート,良,1,馬1597_01,5,牡,490,5,騎手18,調教師13,999.9,13,13,207.4,0
1597,2018-10-28,中京,2400,ダート,良,2,馬1597_02,4,騸,500,-6,騎手01,調教師15,527.3,10,11,207.1,0
1597,2018-10-28,中京,2400,ダート,良,3,馬1597_03,2,牡,472,7,騎手20,調教師07,568.8,11,10,206.7,0
1597,2018-10-28,中京,2400,ダート,良,4,馬1597_04,6,牝,461,3,騎手07,調教師37,42.9,7,5,205.6,300
1597,2018-10-28,中京,2400,ダート,良,5,馬1597_05,3,牡,487,1,騎手21,調教師35,23.5,5,6,205.4,0
1597,2018-10-28,中京,2400,ダート,良,6,馬1597_06,7,牡,517,0,騎手16,調教師33,31.2,6,4,204.4,450
1597,2018-10-28,中京,2400,ダート,良,7,馬1597_07,5,牝,476,2,騎手29,調教師41,868.4,12,12,207.3,0
1597,2018-10-28,中京,2400,ダート,良,8,馬1597_08,4,牝,457,-4,騎手12,調教師24,20.4,4,8,205.8,0
1597,2018-10-28,中京,2400,ダート,良,9,馬1597_09,7,牝,459,-2,騎手30,調教師43,10.1,3,2,204.4,1200
1597,2018-10-28,中京,2400,ダート,良,10,馬1597_10,3,牝,450,-4,騎手14,調教師28,1.2,1,1,204.0,3000
1597,2018-10-28,中京,2400,ダート,良,11,馬1597_11,5,牡,459,6,騎手28,調教師27,169.6,9,9,206.5,0
1597,2018-10-28,中京,2400,ダート,良,12,馬1597_12,6,牝,459,-7,騎手22,調教師14,71.2,8,7,206.0,0
1597,2018-10-28,中京,2400,ダート,良,13,馬1597_13,6,牡,485,9,騎手06,調教師32,9.1,2,3,204.7,750
1598,2020-11-16,中山,1600,ダート,重,1,馬1598_01,3,牡,489,2,騎手07,調教師25,3.8,3,2,156.3,1200
1598,2020-11-16,中山,1600,ダート,重,2,馬1598_02,5,牝,493,-4,騎手04,調教師04,14.8,4,7,157.8,0
1598,2020-11-16,中山,1600,ダート,重,3,馬1598_03,3,騸,498,-1,騎手26,調教師30,15.9,6,6,157.6,0
1598,2020-11-16,中山,1600,ダート,重,4,馬1598_04,7,牡,428,-5,騎手25,調教師33,3.5,2,3,156.3,750
1598,2020-11-16,中山,1600,ダート,重,5,馬1598_05,7,牝,464,0,騎手27,調教師26,117.4,9,9,158.2,0
1598,2020-11-16,中山,1600,ダート,重,6,馬1598_06,5,牡,498,2,騎手13,調教師07,64.0,8,8,157.7,0
1598,2020-11-16,中山,1600,ダート,重,7,馬1598_07,2,牡,431,-1,騎手16,調教師23,15.7,5,5,157.5,300
1598,2020-11-16,中山,1600,ダート,重,8,馬1598_08,3,騸,483,0,騎手30,調教師22,20.9,7,4,156.7,450
1598,2020-11-16,中山,1600,ダート,重,9,馬1598_09,3,牡,504,0,騎手06,調教師03,2.3,1,1,156.0,3000
1599,2018-02-20,中山,2400,ダート,良,1,馬1599_01,7,牡,484,-8,騎手01,調教師01,1.6,1,2,204.3,1200
1599,2018-02-20,中山,2400,ダート,良,2,馬1599_02,7,牝,489,-6,騎手24,調教師10,10.8,3,4,205.2,450
1599,2018-02-20,中山,2400,ダート,良,3,馬1599_03,6,牡,465,0,騎手15,調教師16,3.3,2,1,203.8,3000
1599,2018-02-20,中山,2400,ダート,良,4,馬1599_04,7,牝,511,0,騎手19,調教師02,11.6,4,3,204.9,750
1599,2018-02-20,中山,2400,ダート,良,5,馬1599_05,3,牡,459,7,騎手13,調教師39,63.6,8,8,206.2,0
1599,2018-02-20,中山,2400,ダート,良,6,馬1599_06,4,牡,519,0,騎手23,調教師20,41.9,7,6,205.6,0
1599,2018-02-20,中山,2400,ダート,良,7,馬1599_07,6,騸,476,1,騎手05,調教師50,80.4,9,7,205.7,0
1599,2018-02-20,中山,2400,ダート,良,8,馬1599_08,2,牡,514,-1,騎手17,調教師19,23.2,6,10,206.8,0
1599,2018-02-20,中山,2400,ダート,良,9,馬1599_09,3,牡,450,-8,騎手21,調教師47,118.8,10,9,206.4,0
1599,2018-02-20,中山,2400,ダート,良,10,馬1599_10,6,牝,449,3,騎手18,調教師09,999.9,11,11,207.2,0
1599,2018-02-20,中山,2400,ダート,良,11,馬1599_11,2,牡,462,9,騎手29,調教師33,20.0,5,5,205.5,300
1600,2023-06-11,東京,1300,芝,重,1,馬1600_01,4,牡,494,-3,騎手24,調教師01,11.3,6,7,140.0,0
1600,2023-06-11,東京,1300,芝,重,2,馬1600_02,5,牡,473,-2,騎手16,調教師37,20.0,8,3,138.8,750
1600,2023-06-11,東京,1300,芝,重,3,馬1600_03,6,牡,430,3,騎手15,調教師11,5.2,3,4,138.7,450
1600,2023-06-11,東京,1300,芝,重,4,馬1600_04,2,騸,487,-4,騎手22,調教師18,24.0,9,8,139.7,0
1600,2023-06-11,東京,1300,芝,重,5,馬1600_05,4,騸,499,6,騎手25,調教師19,6.7,4,5,139.3,300
1600,2023-06-11,東京,1300,芝,重,6,馬1600_06,5,牡,478,1,騎手06,調教師06,3.0,1,6,139.5,0
1600,2023-06-11,東京,1300,芝,重,7,馬1600_07,5,牡,478,-7,騎手30,調教師28,10.1,5,2,138.3,1200
1600,2023-06-11,東京,1300,芝,重,8,馬1600_08,4,牝,469,11,騎手03,調教師13,36.8,10,10,140.9,0
1600,2023-06-11,東京,1300,芝,重,9,馬1600_09,7,牝,477,-7,騎手08,調教師40,19.1,7,9,140.5,0
1600,2023-06-11,東京,1300,芝,重,10,馬1600_10,6,牡,486,4,騎手14,調教師47,4.8,2,1,138.4,3000
1601,2021-08-04,中京,1600,芝,良,1,馬1601_01,7,騸,484,-6,騎手19,調教師28,10.4,4,5,157.4,300
1601,2021-08-04,中京,1600,芝,良,2,馬1601_02,4,牡,479,-6,騎手05,調教師02,5.2,2,4,157.1,450
1601,2021-08-04,中京,1600,芝,良,3,馬1601_03,6,牡,471,-3,騎手25,調教師13,32.6,6,2,156.2,1200
1601,2021-08-04,中京,1600,芝,良,4,馬1601_04,3,牡,451,0,騎手14,調教師22,7.1,3,6,157.5,0
1601,2021-08-04,中京,1600,芝,良,5,馬1601_05,4,牡,470,10,騎手06,調教師31,1.5,1,1,156.4,3000
1601,2021-08-04,中京,1600,芝,良,6,馬1601_06,7,牡,481,4,騎手29,調教師10,999.9,10,10,158.7,0
1601,2021-08-04,中京,1600,芝,良,7,馬1601_07,6,牝,452,2,騎手10,調教師43,116.9,8,8,158.3,0
1601,2021-08-04,中京,1600,芝,良,8,馬1601_08,7,牡,439,2,騎手27,調教師34,151.0,9,9,158.3,0
1601,2021-08-04,中京,1600,芝,良,9,馬1601_09,5,牡,476,5,騎手20,調教師08,37.4,7,7,157.5,0
1601,2021-08-04,中京,1600,芝,良,10,馬1601_10,5,牝,514,0,騎手28,調教師16,11.9,5,3,156.6,750
1602,2020-10-16,小倉,2000,芝,良,1,馬1602_01,4,騸,441,-4,騎手13,調教師11,20.3,8,8,182.2,0
1602,2020-10-16,小倉,2000,芝,良,2,馬1602_02,7,牡,439,-1,騎手28,調教師43,53.8,10,9,182.4,0
1602,2020-10-16,小倉,2000,芝,良,3,馬1602_03,4,牡,488,1,騎手11,調教師27,37.8,9,10,182.8,0
1602,2020-10-16,小倉,2000,芝,良,4,馬1602_04,7,牡,514,-6,騎手26,調教師06,125.8,14,14,183.9,0
1602,2020-10-16,小倉,2000,芝,良,5,馬1602_05,2,牝,490,5,騎手17,調教師10,5.2,3,3,180.9,750
1602,2020-10-16,小倉,2000,芝,良,6,馬1602_06,3,牝,479,-2,騎手20,調教師13,4.3,2,1,180.2,3000
1602,2020-10-16,小倉,2000,芝,良,7,馬1602_07,7,騸,509,1,騎手01,調教師04,9.8,6,5,181.3,300
1602,2020-10-16,小倉,2000,芝,良,8,馬1602_08,7,牡,488,7,騎手22,調教師23,77.4,12,11,183.2,0
1602,2020-10-16,小倉,2000,芝,良,9,馬1602_09,7,牝,476,-6,騎手02,調教師01,57.5,11,13,183.2,0
1602,2020-10-16,小倉,2000,芝,良,10,馬1602_10,7,牝,436,2,騎手24,調教師42,8.1,5,4,180.8,450
1602,2020-10-16,小倉,2000,芝,良,11,馬1602_11,2,牝,478,-7,騎手04,調教師16,4.2,1,2,180.5,1200
1602,2020-10-16,小倉,2000,芝,良,12,馬1602_12,7,騸,470,8,騎手27,調教師34,12.5,7,7,181.7,0
1602,2020-10-16,小倉,2000,芝,良,13,馬1602_13,6,牡,503,-5,騎手07,調教師24,7.3,4,6,181.5,0
1602,2020-10-16,小倉,2000,芝,良,14,馬1602_14,2,牡,482,-1,騎手29,調教師48,109.4,13,12,183.5,0
1603,2023-12-01,小倉,2400,芝,重,1,馬1603_01,3,牝,467,-5,騎手09,調教師39,143.4,8,7,205.7,0
1603,2023-12-01,小倉,2400,芝,重,2,馬1603_02,4,騸,496,-4,騎手21,調教師23,17.8,5,3,204.9,750
1603,2023-12-01,小倉,2400,芝,重,3,馬1603_03,7,牝,457,-3,騎手01,調教師29,207.9,9,8,206.3,0
1603,2023-12-01,小倉,2400,芝,重,4,馬1603_04,7,牡,484,0,騎手13,調教師43,8.0,2,5,205.3,300
1603,2023-12-01,小倉,2400,芝,重,5,馬1603_05,4,騸,485,5,騎手30,調教師09,76.1,7,9,206.5,0
1603,2023-12-01,小倉,2400,芝,重,6,馬1603_06,4,牝,460,-2,騎手07,調教師26,12.2,4,4,204.6,450
1603,2023-12-01,小倉,2400,芝,重,7,馬1603_07,5,騸,493,1,騎手20,調教師02,1.2,1,1,204.0,3000
1603,2023-12-01,小倉,2400,芝,重,8,馬1603_08,7,牝,459,0,騎手19,調教師21,41.6,6,6,205.2,0
1603,2023-12-01,小倉,2400,芝,重,9,馬1603_09,3,牡,512,-5,騎手23,調教師48,9.3,3,2,204.4,1200
1604,2019-08-18,札幌,1300,ダート,良,1,馬1604_01,7,牡,515,10,騎手20,調教師06,2.1,1,1,138.4,3000
1604,2019-08-18,札幌,1300,ダート,良,2,馬1604_02,4,牝,507,0,騎手07,調教師40,8.7,4,6,139.7,0
1604,2019-08-18,札幌,1300,ダート,良,3,馬1604_03,7,牡,497,-4,騎手21,調教師05,4.3,2,5,138.9,300
1604,2019-08-18,札幌,1300,ダート,良,4,馬1604_04,4,牝,541,-7,騎手03,調教師28,11.3,5,4,138.8,450
1604,2019-08-18,札幌,1300,ダート,良,5,馬1604_05,5,牡,486,-3,騎手09,調教師20,46.2,7,7,139.8,0
1604,2019-08-18,札幌,1300,ダート,良,6,馬1604_06,4,牡,486,0,騎手01,調教師03,11.9,6,3,138.8,750
1604,2019-08-18,札幌,1300,ダート,良,7,馬1604_07,5,牡,470,-3,騎手24,調教師08,4.5,3,2,138.4,1200
1604,2019-08-18,札幌,1300,ダート,良,8,馬1604_08,3,牝,494,-2,騎手05,調教師13,207.5,8,8,139.9,0
1605,2021-08-22,阪神,2500,芝,良,1,馬1605_01,7,騸,446,-2,騎手28,調教師49,132.7,12,12,213.0,0
1605,2021-08-22,阪神,2500,芝,良,2,馬1605_02,2,牝,482,1,騎手20,調教師09,4.1,2,2,210.4,1200
1605,2021-08-22,阪神,2500,芝,良,3,馬1605_03,7,牝,480,-3,騎手14,調教師20,17.3,7,7,211.6,0
1605,2021-08-22,阪神,2500,芝,良,4,馬1605_04,5,牝,502,1,騎手27,調教師39,11.2,4,5,211.2,300
1605,2021-08-22,阪神,2500,芝,良,5,馬1605_05,5,牝,470,-9,騎手29,調教師05,42.0,10,10,212.7,0
1605,2021-08-22,阪神,2500,芝,良,6,馬1605_06,5,牝,490,-12,騎手26,調教師42,11.6,5,4,210.9,450
1605,2021-08-22,阪神,2500,芝,良,7,馬1605_07,2,牡,470,-5,騎手09,調教師29,29.0,8,3,210.5,750
1605,2021-08-22,阪神,2500,芝,良,8,馬1605_08,2,騸,504,-4,騎手12,調教師14,2.1,1,1,209.7,3000
1605,2021-08-22,阪神,2500,芝,良,9,馬1605_09,7,騸,460,0,騎手16,調教師27,7.7,3,6,211.2,0
1605,2021-08-22,阪神,2500,芝,良,10,馬1605_10,7,牡,496,2,騎手18,調教師47,60.3,11,9,212.5,0
1605,2021-08-22,阪神,2500,芝,良,11,馬1605_11,7,牝,459,3,騎手01,調教師40,14.1,6,8,212.2,0
1605,2021-08-22,阪神,2500,芝,良,12,馬1605_12,5,牡,496,6,騎手22,調教師11,40.1,9,11,213.0,0
1606,2020-05-26,新潟,2400,芝,良,1,馬1606_01,4,牡,479,-6,騎手26,調教師40,52.2,11,6,205.6,0
1606,2020-05-26,新潟,2400,芝,良,2,馬1606_02,2,牡,486,-1,騎手02,調教師26,48.5,10,8,206.3,0
1606,2020-05-26,新潟,2400,芝,良,3,馬1606_03,4,牡,507,7,騎手03,調教師12,18.2,6,5,205.1,300
1606,2020-05-26,新潟,2400,芝,良,4,馬1606_04,5,牝,496,-6,騎手25,調教師27,46.1,9,12,207.6,0
1606,2020-05-26,新潟,2400,芝,良,5,馬1606_05,7,牡,500,9,騎手05,調教師14,999.9,13,13,207.7,0
1606,2020-05-26,新潟,2400,芝,良,6,馬1606_06,3,牡,498,4,騎手30,調教師05,3.0,2,2,204.6,1200
1606,2020-05-26,新潟,2400,芝,良,7,馬1606_07,6,牡,496,2,騎手08,調教師22,14.5,4,4,205.0,450
1606,2020-05-26,新潟,2400,芝,良,8,馬1606_08,4,牡,472,-3,騎手21,調教師21,15.3,5,10,207.1,0
1606,2020-05-26,新潟,2400,芝,良,9,馬1606_09,3,牝,472,2,騎手23,調教師09,33.8,7,9,206.1,0
1606,2020-05-26,新潟,2400,芝,良,10,馬1606_10,4,騸,480,9,騎手18,調教師38,2.9,1,1,204.1,3000
1606,2020-05-26,新潟,2400,芝,良,11,馬1606_11,3,牡,466,0,騎手11,調教師19,41.7,8,7,205.9,0
1606,2020-05-26,新潟,2400,芝,良,12,馬1606_12,3,牡,438,10,騎手22,調教師17,3.7,3,3,204.8,750
1606,2020-05-26,新潟,2400,芝,良,13,馬1606_13,6,牝,480,4,騎手10,調教師46,219.1,12,11,207.2,0
1607,2022-02-07,京都,1800,芝,良,1,馬1607_01,2,牡,497,0,騎手29,調教師06,447.7,9,9,170.6,0
1607,2022-02-07,京都,1800,芝,良,2,馬1607_02,3,牡,482,3,騎手26,調教師11,37.6,8,8,170.3,0
1607,2022-02-07,京都,1800,芝,良,3,馬1607_03,4,牡,474,-2,騎手20,調教師04,10.8,4,3,168.4,750
1607,2022-02-07,京都,1800,芝,良,4,馬1607_04,6,牡,497,9,騎手19,調教師01,12.9,5,6,169.4,0
1607,2022-02-07,京都,1800,芝,良,5,馬1607_05,6,牡,469,0,騎手07,調教師32,20.4,7,5,169.6,300
1607,2022-02-07,京都,1800,芝,良,6,馬1607_06,4,牡,463,6,騎手17,調教師22,3.2,2,1,167.8,3000
1607,2022-02-07,京都,1800,芝,良,7,馬1607_07,6,牝,492,-1,騎手24,調教師43,15.0,6,7,169.8,0
1607,2022-02-07,京都,1800,芝,良,8,馬1607_08,2,牝,534,-3,騎手18,調教師19,3.9,3,4,168.9,450
1607,2022-02-07,京都,1800,芝,良,9,馬1607_09,6,牝,487,-1,騎手27,調教師24,2.8,1,2,168.1,1200
1608,2020-01-21,新潟,2500,ダート,良,1,馬1608_01,5,牡,424,-1,騎手24,調教師50,53.5,6,6,211.8,0
1608,2020-01-21,新潟,2500,ダート,良,2,馬1608_02,3,牝,464,-2,騎手27,調教師48,131.9,10,9,212.3,0
1608,2020-01-21,新潟,2500,ダート,良,3,馬1608_03,3,騸,445,-7,騎手08,調教師16,1.1,1,1,210.3,3000
1608,2020-01-21,新潟,2500,ダート,良,4,馬1608_04,2,牡,505,6,騎手09,調教師31,197.8,11,12,213.1,0
1608,2020-01-21,新潟,2500,ダート,良,5,馬1608_05,6,牝,508,4,騎手23,調教師20,25.6,4,5,211.4,300
1608,2020-01-21,新潟,2500,ダート,良,6,馬1608_06,3,牡,481,-5,騎手18,調教師23,67.1,8,7,211.8,0
1608,2020-01-21,新潟,2500,ダート,良,7,馬1608_07,4,牡,478,-3,騎手13,調教師13,58.9,7,10,212.3,0
1608,2020-01-21,新潟,2500,ダート,良,8,馬1608_08,6,牝,456,-2,騎手01,調教師08,27.7,5,3,210.8,750
1608,2020-01-21,新潟,2500,ダート,良,9,馬1608_09,2,騸,479,-10,騎手17,調教師38,24.4,3,4,211.0,450
1608,2020-01-21,新潟,2500,ダート,良,10,馬1608_10,2,牡,488,2,騎手05,調教師42,114.5,9,11,212.8,0
1608,2020-01-21,新潟,2500,ダート,良,11,馬1608_11,6,牡,487,17,騎手19,調教師14,7.2,2,2,210.5,1200
1608,2020-01-21,新潟,2500,ダート,良,12,馬1608_12,2,牡,441,3,騎手28,調教師21,287.6,12,8,211.9,0
1609,2018-10-18,新潟,1800,芝,良,1,馬1609_01,4,牡,505,11,騎手21,調教師37,5.8,3,4,169.0,450
1609,2018-10-18,新潟,1800,芝,良,2,馬1609_02,3,牡,448,-8,騎手05,調教師34,13.5,4,3,168.7,750
1609,2018-10-18,新潟,1800,芝,良,3,馬1609_03,5,牝,472,-2,騎手03,調教師48,18.7,5,6,169.3,0
1609,2018-10-18,新潟,1800,芝,良,4,馬1609_04,4,牡,500,-4,騎手17,調教師09,24.1,7,8,169.8,0
1609,2018-10-18,新潟,1800,芝,良,5,馬1609_05,3,牝,465,-3,騎手06,調教師39,20.8,6,5,169.4,300
1609,2018-10-18,新潟,1800,芝,良,6,馬1609_06,4,牝,487,1,騎手26,調教師04,184.7,9,9,170.3,0
1609,2018-10-18,新潟,1800,芝,良,7,馬1609_07,2,牡,509,0,騎手29,調教師20,48.2,8,7,169.9,0
1609,2018-10-18,新潟,1800,芝,良,8,馬1609_08,3,牡,494,-4,騎手12,調教師35,1.7,1,1,167.6,3000
1609,2018-10-18,新潟,1800,芝,良,9,馬1609_09,6,牡,496,0,騎手19,調教師36,4.1,2,2,168.2,1200
1610,2020-03-31,中京,1400,芝,重,1,馬1610_01,6,牡,497,0,騎手16,調教師42,316.1,8,7,145.6,0
1610,2020-03-31,中京,1400,芝,重,2,馬1610_02,6,騸,482,0,騎手11,調教師28,28.5,6,6,145.4,0
1610,2020-03-31,中京,1400,芝,重,3,馬1610_03,3,牝,460,12,騎手06,調教師26,1.4,1,1,144.2,3000
1610,2020-03-31,中京,1400,芝,重,4,馬1610_04,2,牝,479,10,騎手29,調教師30,281.9,7,9,146.5,0
1610,2020-03-31,中京,1400,芝,重,5,馬1610_05,2,牡,451,8,騎手21,調教師31,21.2,4,4,145.0,450
1610,2020-03-31,中京,1400,芝,重,6,馬1610_06,5,牡,453,8,騎手09,調教師20,22.0,5,5,145.6,300
1610,2020-03-31,中京,1400,芝,重,7,馬1610_07,5,騸,462,-4,騎手28,調教師02,8.1,3,2,144.0,1200
1610,2020-03-31,中京,1400,芝,重,8,馬1610_08,5,騸,446,7,騎手18,調教師29,999.9,9,8,146.6,0
1610,2020-03-31,中京,1400,芝,重,9,馬1610_09,7,牡,479,4,騎手12,調教師27,3.4,2,3,144.7,750
1611,2018-10-20,中山,1000,ダート,良,1,馬1611_01,3,牡,494,9,騎手28,調教師45,157.3,8,8,122.1,0
1611,2018-10-20,中山,1000,ダート,良,2,馬1611_02,7,騸,475,11,騎手01,調教師21,38.0,6,6,121.8,0
1611,2018-10-20,中山,1000,ダート,良,3,馬1611_03,2,牡,487,-3,騎手16,調教師11,98.2,7,7,121.8,0
1611,2018-10-20,中山,1000,ダート,良,4,馬1611_04,6,牝,497,-7,騎手03,調教師09,3.3,2,3,120.2,750
1611,2018-10-20,中山,1000,ダート,良,5,馬1611_05,4,牡,501,-2,騎手02,調教師13,1.4,1,1,120.0,3000
1611,2018-10-20,中山,1000,ダート,良,6,馬1611_06,2,牝,542,-6,騎手29,調教師02,15.3,4,2,120.3,1200
1611,2018-10-20,中山,1000,ダート,良,7,馬1611_07,3,牡,479,-1,騎手22,調教師22,19.7,5,5,121.1,300
1611,2018-10-20,中山,1000,ダート,良,8,馬1611_08,7,牡,482,3,騎手05,調教師12,10.6,3,4,121.4,450
1612,2021-06-08,中山,3200,ダート,良,1,馬1612_01,2,牡,513,2,騎手09,調教師17,116.7,8,8,254.0,0
1612,2021-06-08,中山,3200,ダート,良,2,馬1612_02,3,牡,490,-1,騎手02,調教師05,13.2,6,5,252.9,300
1612,2021-06-08,中山,3200,ダート,良,3,馬1612_03,2,牝,466,0,騎手26,調教師32,88.3,7,7,254.0,0
1612,2021-06-08,中山,3200,ダート,良,4,馬1612_04,7,牡,450,3,騎手24,調教師44,9.5,5,6,253.4,0
1612,2021-06-08,中山,3200,ダート,良,5,馬1612_05,5,牡,476,-7,騎手17,調教師37,4.3,3,3,252.4,750
1612,2021-06-08,中山,3200,ダート,良,6,馬1612_06,5,牡,491,1,騎手13,調教師06,4.1,2,1,252.2,3000
1612,2021-06-08,中山,3200,ダート,良,7,馬1612_07,4,騸,480,9,騎手12,調教師48,4.5,4,2,252.6,1200
1612,2021-06-08,中山,3200,ダート,良,8,馬1612_08,4,騸,461,2,騎手06,調教師49,2.9,1,4,252.9,450
1613,2021-10-13,京都,1900,ダート,良,1,馬1613_01,7,牝,472,-5,騎手10,調教師17,310.9,13,15,178.3,0
1613,2021-10-13,京都,1900,ダート,良,2,馬1613_02,3,牡,527,1,騎手06,調教師12,2.8,2,1,174.1,3000
1613,2021-10-13,京都,1900,ダート,良,3,馬1613_03,5,牝,470,-3,騎手30,調教師04,60.9,8,13,177.5,0
1613,2021-10-13,京都,1900,ダート,良,4,馬1613_04,4,騸,482,1,騎手26,調教師26,428.8,14,14,177.5,0
1613,2021-10-13,京都,1900,ダート,良,5,馬1613_05,2,牝,472,-10,騎手11,調教師47,599.6,15,12,177.0,0
1613,2021-10-13,京都,1900,ダート,良,6,馬1613_06,4,牡,496,-2,騎手16,調教師41,157.1,10,9,176.4,0
1613,2021-10-13,京都,1900,ダート,良,7,馬1613_07,5,牡,507,2,騎手23,調教師09,17.3,3,3,174.7,750
1613,2021-10-13,京都,1900,ダート,良,8,馬1613_08,5,牡,450,0,騎手03,調教師44,85.0,9,11,177.3,0
1613,2021-10-13,京都,1900,ダート,良,9,馬1613_09,4,牝,487,5,騎手08,調教師06,41.5,7,8,176.2,0
1613,2021-10-13,京都,1900,ダート,良,10,馬1613_10,5,騸,474,-4,騎手01,調教師32,40.0,6,5,175.0,300
1613,2021-10-13,京都,1900,ダート,良,11,馬1613_11,3,牝,488,11,騎手21,調教師43,1.5,1,2,174.1,1200
1613,2021-10-13,京都,1900,ダート,良,12,馬1613_12,4,牡,469,0,騎手18,調教師13,194.0,11,10,176.4,0
1613,2021-10-13,京都,1900,ダート,良,13,馬1613_13,2,牡,457,-3,騎手07,調教師24,19.4,4,4,174.9,450
1613,2021-10-13,京都,1900,ダート,良,14,馬1613_14,2,牝,458,-12,騎手13,調教師01,33.1,5,6,175.4,0
1613,2021-10-13,京都,1900,ダート,良,15,馬1613_15,2,牡,480,2,騎手05,調教師31,280.4,12,7,176.0,0
1614,2023-04-23,福島,1200,ダート,良,1,馬1614_01,6,騸,487,2,騎手11,調教師02,33.8,6,6,133.4,0
1614,2023-04-23,福島,1200,ダート,良,2,馬1614_02,3,牝,479,-2,騎手08,調教師26,10.7,4,2,132.1,1200
1614,2023-04-23,福島,1200,ダート,良,3,馬1614_03,6,牡,488,0,騎手06,調教師03,3.7,2,1,131.9,3000
1614,2023-04-23,福島,1200,ダート,良,4,馬1614_04,4,牝,486,-3,騎手23,調教師47,2.0,1,3,132.4,750
1614,2023-04-23,福島,1200,ダート,良,5,馬1614_05,4,牝,467,-4,騎手20,調教師04,41.8,8,7,133.9,0
1614,2023-04-23,福島,1200,ダート,良,6,馬1614_06,6,牝,489,0,騎手19,調教師05,12.9,5,5,133.1,300
1614,2023-04-23,福島,1200,ダート,良,7,馬1614_07,3,牝,496,-4,騎手29,調教師30,422.7,9,9,134.3,0
1614,2023-04-23,福島,1200,ダート,良,8,馬1614_08,2,騸,419,-6,騎手10,調教師50,4.3,3,4,132.9,450
1614,2023-04-23,福島,1200,ダート,良,9,馬1614_09,4,牡,462,2,騎手04,調教師13,34.1,7,8,134.1,0
1615,2020-01-01,中京,1800,ダート,良,1,馬1615_01,2,牝,502,2,騎手12,調教師27,3.4,2,2,168.0,1200
1615,2020-01-01,中京,1800,ダート,良,2,馬1615_02,7,牝,456,6,騎手06,調教師11,5.2,3,3,168.6,750
1615,2020-01-01,中京,1800,ダート,良,3,馬1615_03,4,牝,478,2,騎手22,調教師44,78.0,11,6,169.8,0
